Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
Adil-Rafiq,https://github.com/Adil-Rafiq,105907878,2022-05,31,108,6,2022–2022
Abdullah-Ansari1,https://github.com/Abdullah-Ansari1,106316271,2022-05,30,108,6,2022–2022
bilaltahir21,https://github.com/bilaltahir21,106396899,2022-05,21,106,6,2022–2022
asadmughal786,https://github.com/asadmughal786,106271884,2022-05,17,105,6,2022–2022
ahmadgazalii,https://github.com/ahmadgazalii,105190517,2022-05,50,104,6,2022–2022
usamaahmed97,https://github.com/usamaahmed97,106309802,2022-05,11,102,6,2022–2022
ShabanaAsif,https://github.com/ShabanaAsif,106472867,2022-05,47,91,6,2022–2022
M-Huzefa,https://github.com/M-Huzefa,105141452,2022-05,11,82,6,2022–2022
Hanzlazahid,https://github.com/Hanzlazahid,105490732,2022-05,8,82,6,2022–2022
AmjadxDev,https://github.com/AmjadxDev,105961199,2022-05,18,81,6,2022–2022
Fawadahmed123009,https://github.com/Fawadahmed123009,105943091,2022-05,19,74,6,2022–2022
Laibii1,https://github.com/Laibii1,106284661,2022-05,10,73,6,2022–2022
Ammadkhan462,https://github.com/Ammadkhan462,106272891,2022-05,37,71,6,2022–2022
SanaAshraf123,https://github.com/SanaAshraf123,105644971,2022-05,18,69,6,2022–2022
ahsen7,https://github.com/ahsen7,105297816,2022-05,17,68,6,2022–2022
loku5534,https://github.com/loku5534,105374389,2022-05,12,68,6,2022–2022
aliirfan23,https://github.com/aliirfan23,105941056,2022-05,8,68,6,2022–2022
muhammadzubairasim,https://github.com/muhammadzubairasim,106340949,2022-05,13,66,6,2022–2022
MuhammadAbdullahNaeem1,https://github.com/MuhammadAbdullahNaeem1,105659099,2022-05,21,65,6,2022–2022
sheraz-amjad,https://github.com/sheraz-amjad,106080137,2022-05,15,59,6,2022–2022
RohailAhmadKhan,https://github.com/RohailAhmadKhan,105988934,2022-05,14,57,6,2022–2022
areeb-obenan,https://github.com/areeb-obenan,105649341,2022-05,12,57,6,2022–2022
Abubakaransari7412,https://github.com/Abubakaransari7412,106095468,2022-05,14,53,6,2022–2022
HaleemaJamil,https://github.com/HaleemaJamil,105904161,2022-05,12,53,6,2022–2022
adnan9867,https://github.com/adnan9867,106154738,2022-05,7,53,6,2022–2022
zainsaeed111,https://github.com/zainsaeed111,105723125,2022-05,8,51,6,2022–2022
shaheerkhalid989,https://github.com/shaheerkhalid989,105590714,2022-05,9,49,6,2022–2022
zunairwaheed,https://github.com/zunairwaheed,106139550,2022-05,9,48,6,2022–2022
E3zz,https://github.com/E3zz,106545119,2022-05,15,43,6,2022–2022
naumandeveloper1,https://github.com/naumandeveloper1,105642969,2022-05,20,42,6,2022–2022
muhammadzuhaab,https://github.com/muhammadzuhaab,105098018,2022-05,9,41,6,2022–2022
lasanishop,https://github.com/lasanishop,106479742,2022-05,7,40,6,2022–2022
MuhammadFarooq2022,https://github.com/MuhammadFarooq2022,105657245,2022-05,12,39,6,2022–2022
Mariaiftikhar1999,https://github.com/Mariaiftikhar1999,105150586,2022-05,28,38,6,2022–2022
wasihyderr,https://github.com/wasihyderr,106431305,2022-05,9,37,6,2022–2022
Mahrukhagha,https://github.com/Mahrukhagha,105236962,2022-05,12,34,6,2022–2022
muhammadhammad234,https://github.com/muhammadhammad234,104882555,2022-05,9,34,6,2022–2022
Usman16Mirza,https://github.com/Usman16Mirza,105448763,2022-05,6,34,6,2022–2022
MuhammadTayyab7,https://github.com/MuhammadTayyab7,106114876,2022-05,15,33,6,2022–2022
AzeemKhan482,https://github.com/AzeemKhan482,104724412,2022-05,6,33,6,2022–2022
BilalJami,https://github.com/BilalJami,105096060,2022-05,16,30,6,2022–2022
sohaibkhan027,https://github.com/sohaibkhan027,106508904,2022-05,13,30,6,2022–2022
iabubakardev,https://github.com/iabubakardev,106555051,2022-05,12,30,6,2022–2022
Muhammad-Shahroz-Siddiqui,https://github.com/Muhammad-Shahroz-Siddiqui,105804083,2022-05,9,30,6,2022–2022
RaoFaizanAkram,https://github.com/RaoFaizanAkram,106604288,2022-05,12,29,6,2022–2022
Hamza-Maqbool,https://github.com/Hamza-Maqbool,106111978,2022-05,11,27,6,2022–2022
Zaif-Ali,https://github.com/Zaif-Ali,105542470,2022-05,8,27,6,2022–2022
Muzna-farooq,https://github.com/Muzna-farooq,105789636,2022-05,12,26,6,2022–2022
Danish20002,https://github.com/Danish20002,106392505,2022-05,10,26,6,2022–2022
Muhammad-Umer-Habib,https://github.com/Muhammad-Umer-Habib,106329605,2022-05,8,25,6,2022–2022
iamjunaidakram,https://github.com/iamjunaidakram,105750119,2022-05,11,23,6,2022–2022
MianUzyerImran,https://github.com/MianUzyerImran,104768127,2022-05,10,23,6,2022–2022
awais2k2,https://github.com/awais2k2,106471770,2022-05,8,23,6,2022–2022
Mohammad-Usama,https://github.com/Mohammad-Usama,106417874,2022-05,7,23,6,2022–2022
ZaidAlvi786,https://github.com/ZaidAlvi786,108406627,2022-06,20,2061,6,2022–2022
khuzaima-a,https://github.com/khuzaima-a,107122634,2022-06,16,1473,6,2022–2022
Salman-Irfan,https://github.com/Salman-Irfan,107026575,2022-06,88,1119,6,2022–2022
poetabdullah,https://github.com/poetabdullah,107980071,2022-06,24,1054,6,2022–2022
malikhamza-v,https://github.com/malikhamza-v,106825125,2022-06,15,853,6,2022–2022
Shahbaz-Khawaja,https://github.com/Shahbaz-Khawaja,106734372,2022-06,6,700,6,2022–2022
AzanAdnan23,https://github.com/AzanAdnan23,108145762,2022-06,54,584,6,2022–2022
umar792,https://github.com/umar792,106830172,2022-06,60,510,6,2022–2022
usamaashfaqpk,https://github.com/usamaashfaqpk,108361191,2022-06,8,478,6,2022–2022
kingpin147,https://github.com/kingpin147,108257688,2022-06,92,466,6,2022–2022
MD6966,https://github.com/MD6966,107185992,2022-06,33,425,6,2022–2022
Aftab862,https://github.com/Aftab862,107935038,2022-06,25,412,6,2022–2022
Ahm3d-Shaikh,https://github.com/Ahm3d-Shaikh,108265610,2022-06,20,405,6,2022–2022
Muhammad-Yaqoob-4110,https://github.com/Muhammad-Yaqoob-4110,107620744,2022-06,39,361,6,2022–2022
HoneyDon,https://github.com/HoneyDon,106731732,2022-06,18,354,6,2022–2022
talibraath,https://github.com/talibraath,107783888,2022-06,34,351,6,2022–2022
Abdullah-Mehtab,https://github.com/Abdullah-Mehtab,107294884,2022-06,24,350,6,2022–2022
Azadak12,https://github.com/Azadak12,107694562,2022-06,41,346,6,2022–2022
tayyabsarfraz,https://github.com/tayyabsarfraz,107428777,2022-06,25,345,6,2022–2022
Mohsin-Javed48,https://github.com/Mohsin-Javed48,107718227,2022-06,39,343,6,2022–2022
amirmureed,https://github.com/amirmureed,108210475,2022-06,19,317,6,2022–2022
Awais-Rao,https://github.com/Awais-Rao,108420364,2022-06,50,316,6,2022–2022
mosafdarr,https://github.com/mosafdarr,107248111,2022-06,36,299,6,2022–2022
muneebr-dev,https://github.com/muneebr-dev,108025117,2022-06,19,284,6,2022–2022
zainansar41,https://github.com/zainansar41,108021130,2022-06,40,283,6,2022–2022
qadirjaved1999,https://github.com/qadirjaved1999,108120593,2022-06,86,282,6,2022–2022
ZiaurRehmanmalhi,https://github.com/ZiaurRehmanmalhi,108178442,2022-06,51,276,6,2022–2022
Noman050,https://github.com/Noman050,107186063,2022-06,32,271,6,2022–2022
AhmedAsim-31,https://github.com/AhmedAsim-31,108008682,2022-06,17,250,6,2022–2022
abdullah7896,https://github.com/abdullah7896,106842300,2022-06,8,250,6,2022–2022
Navedijaz480,https://github.com/Navedijaz480,108343564,2022-06,84,245,6,2022–2022
Hamza1803641,https://github.com/Hamza1803641,108284178,2022-06,16,241,6,2022–2022
mdevvx,https://github.com/mdevvx,107535519,2022-06,41,235,6,2022–2022
Muhammadimran7808,https://github.com/Muhammadimran7808,107796062,2022-06,36,225,6,2022–2022
uzair-imtiaz,https://github.com/uzair-imtiaz,107175205,2022-06,19,217,6,2022–2022
dawoodmalhi,https://github.com/dawoodmalhi,108114011,2022-06,12,213,6,2022–2022
shobeee,https://github.com/shobeee,108212593,2022-06,47,204,6,2022–2022
Abduullaahh,https://github.com/Abduullaahh,108390173,2022-06,15,201,6,2022–2022
fidaakhon,https://github.com/fidaakhon,108273264,2022-06,41,200,6,2022–2022
Tanveer-Nawaz,https://github.com/Tanveer-Nawaz,107609630,2022-06,8,195,6,2022–2022
awais540727,https://github.com/awais540727,108219965,2022-06,33,188,6,2022–2022
owsym,https://github.com/owsym,108088072,2022-06,53,183,6,2022–2022
M-Shariq-546,https://github.com/M-Shariq-546,107953192,2022-06,34,183,6,2022–2022
raahemn,https://github.com/raahemn,108220660,2022-06,8,183,6,2022–2022
AsadSaddiq,https://github.com/AsadSaddiq,106762577,2022-06,27,162,6,2022–2022
kaleemullah786,https://github.com/kaleemullah786,108057345,2022-06,21,159,6,2022–2022
Mikkk1,https://github.com/Mikkk1,106787132,2022-06,39,155,6,2022–2022
SaadH-077,https://github.com/SaadH-077,107247027,2022-06,17,155,6,2022–2022
muhammad-afaq16,https://github.com/muhammad-afaq16,107768535,2022-06,42,154,6,2022–2022
shzdehmd,https://github.com/shzdehmd,107808273,2022-06,9,152,6,2022–2022
uzair-anwar,https://github.com/uzair-anwar,107038841,2022-06,50,148,6,2022–2022
Hafiz-Hamza-Ali,https://github.com/Hafiz-Hamza-Ali,107542098,2022-06,12,145,6,2022–2022
ahmed8047762,https://github.com/ahmed8047762,107484595,2022-06,20,143,6,2022–2022
hmalykhan,https://github.com/hmalykhan,108005381,2022-06,11,143,6,2022–2022
devhassanhafeez,https://github.com/devhassanhafeez,108194691,2022-06,19,140,6,2022–2022
FR1998,https://github.com/FR1998,107143531,2022-06,15,139,6,2022–2022
msakrambutt,https://github.com/msakrambutt,108168739,2022-06,39,136,6,2022–2022
MIRFAN1N,https://github.com/MIRFAN1N,107563495,2022-06,10,136,6,2022–2022
SheikhAnas999,https://github.com/SheikhAnas999,108128656,2022-06,15,135,6,2022–2022
HaroonShahid1,https://github.com/HaroonShahid1,108454007,2022-06,34,128,6,2022–2022
Bilal-2,https://github.com/Bilal-2,107888984,2022-06,11,127,6,2022–2022
JavedJutt,https://github.com/JavedJutt,106674476,2022-06,15,123,6,2022–2022
abdulwahab56,https://github.com/abdulwahab56,108251096,2022-06,33,121,6,2022–2022
Abdulix,https://github.com/Abdulix,106888411,2022-06,14,121,6,2022–2022
Hananrana,https://github.com/Hananrana,107425416,2022-06,11,121,6,2022–2022
code-with-qasim,https://github.com/code-with-qasim,107983696,2022-06,11,120,6,2022–2022
ahmad-junior,https://github.com/ahmad-junior,107160318,2022-06,22,118,6,2022–2022
essashahid,https://github.com/essashahid,107046276,2022-06,16,118,6,2022–2022
wahajalam,https://github.com/wahajalam,108489247,2022-06,15,109,6,2022–2022
Abdurrehman4u,https://github.com/Abdurrehman4u,108186523,2022-06,25,104,6,2022–2022
ahmadalirizvi,https://github.com/ahmadalirizvi,108014491,2022-06,12,104,6,2022–2022
shahidbutt-999,https://github.com/shahidbutt-999,107403832,2022-06,11,100,6,2022–2022
HafizAbdullahUmar,https://github.com/HafizAbdullahUmar,108179811,2022-06,16,98,6,2022–2022
MrSattarCheema,https://github.com/MrSattarCheema,107922620,2022-06,17,97,6,2022–2022
muzamil-rashdi,https://github.com/muzamil-rashdi,108181201,2022-06,16,96,6,2022–2022
Rabia-Batool455,https://github.com/Rabia-Batool455,107294529,2022-06,36,89,6,2022–2022
Zee-shanHaider,https://github.com/Zee-shanHaider,107446876,2022-06,18,89,6,2022–2022
m-ahmad3,https://github.com/m-ahmad3,106882533,2022-06,11,85,6,2022–2022
dev-rehan-azaz,https://github.com/dev-rehan-azaz,108143633,2022-06,13,83,6,2022–2022
Abdulrehman3802,https://github.com/Abdulrehman3802,108468341,2022-06,24,82,6,2022–2022
usamaali1155,https://github.com/usamaali1155,107593171,2022-06,19,80,6,2022–2022
usman-saadat,https://github.com/usman-saadat,108267487,2022-06,7,80,6,2022–2022
MRRafay42,https://github.com/MRRafay42,108269727,2022-06,6,74,6,2022–2022
Hasnainabbasdaghonivi,https://github.com/Hasnainabbasdaghonivi,106819238,2022-06,21,73,6,2022–2022
Arslan952,https://github.com/Arslan952,108229469,2022-06,20,73,6,2022–2022
uzair045210,https://github.com/uzair045210,107977743,2022-06,11,71,6,2022–2022
AbdulRaheem02,https://github.com/AbdulRaheem02,106739214,2022-06,9,70,6,2022–2022
Muneeb-Awan,https://github.com/Muneeb-Awan,107941248,2022-06,13,68,6,2022–2022
syed942,https://github.com/syed942,107243363,2022-06,43,67,6,2022–2022
mehrozh07,https://github.com/mehrozh07,107355130,2022-06,14,65,6,2022–2022
ReyHaider,https://github.com/ReyHaider,107354567,2022-06,16,64,6,2022–2022
NomanJafar,https://github.com/NomanJafar,107640889,2022-06,36,63,6,2022–2022
Mishi586,https://github.com/Mishi586,107922669,2022-06,25,63,6,2022–2022
asifnaseebi,https://github.com/asifnaseebi,108179217,2022-06,32,61,6,2022–2022
TecjauntOfficial,https://github.com/TecjauntOfficial,108401837,2022-06,9,58,6,2022–2022
AbuzarkhanAfridi10,https://github.com/AbuzarkhanAfridi10,106729634,2022-06,6,56,6,2022–2022
haroon7v,https://github.com/haroon7v,108116694,2022-06,13,55,6,2022–2022
Usamazafar035,https://github.com/Usamazafar035,107071079,2022-06,9,55,6,2022–2022
talal-swati,https://github.com/talal-swati,107675629,2022-06,56,53,6,2022–2022
zainjm,https://github.com/zainjm,108233504,2022-06,15,52,6,2022–2022
Syed-Hamza-Ali,https://github.com/Syed-Hamza-Ali,107107963,2022-06,13,52,6,2022–2022
maheenamin9,https://github.com/maheenamin9,106862159,2022-06,18,51,6,2022–2022
saqlainAfdev,https://github.com/saqlainAfdev,106824551,2022-06,7,51,6,2022–2022
zainjafar4829,https://github.com/zainjafar4829,107625051,2022-06,8,49,6,2022–2022
ranajaffar259,https://github.com/ranajaffar259,108276190,2022-06,6,48,6,2022–2022
razibutt01,https://github.com/razibutt01,107924914,2022-06,16,46,6,2022–2022
sidranaeemsidi,https://github.com/sidranaeemsidi,107788062,2022-06,15,46,6,2022–2022
Ayeshaahmadkhan,https://github.com/Ayeshaahmadkhan,108293166,2022-06,14,46,6,2022–2022
cognetheus,https://github.com/cognetheus,107320347,2022-06,6,44,6,2022–2022
gullariz12,https://github.com/gullariz12,106731376,2022-06,7,43,6,2022–2022
Muhammad-Farooq151,https://github.com/Muhammad-Farooq151,108211584,2022-06,6,43,6,2022–2022
usamahafeez567,https://github.com/usamahafeez567,107476182,2022-06,12,42,6,2022–2022
shahzadmalk,https://github.com/shahzadmalk,107763325,2022-06,9,41,6,2022–2022
Hammad389,https://github.com/Hammad389,107891006,2022-06,7,41,6,2022–2022
AhmedAshraf-555,https://github.com/AhmedAshraf-555,107930680,2022-06,16,40,6,2022–2022
farhan39,https://github.com/farhan39,106900447,2022-06,23,39,6,2022–2022
fojimudassar,https://github.com/fojimudassar,108260417,2022-06,23,39,6,2022–2022
M-Nadeem-AIML,https://github.com/M-Nadeem-AIML,107767374,2022-06,16,39,6,2022–2022
shahbazr77,https://github.com/shahbazr77,108255022,2022-06,21,37,6,2022–2022
NaeemUllah98,https://github.com/NaeemUllah98,106723598,2022-06,16,36,6,2022–2022
Tallat-Amin,https://github.com/Tallat-Amin,106815803,2022-06,9,36,6,2022–2022
afrazkhan1407,https://github.com/afrazkhan1407,107937404,2022-06,9,33,6,2022–2022
Waleed-Zaheer,https://github.com/Waleed-Zaheer,107542499,2022-06,7,33,6,2022–2022
aliidurraniii,https://github.com/aliidurraniii,108231761,2022-06,8,32,6,2022–2022
huzaifahazelGit,https://github.com/huzaifahazelGit,107028141,2022-06,23,31,6,2022–2022
noman619,https://github.com/noman619,108071469,2022-06,7,31,6,2022–2022
MohsinRehan,https://github.com/MohsinRehan,106739946,2022-06,15,29,6,2022–2022
MuhmmadAli007,https://github.com/MuhmmadAli007,107881056,2022-06,12,29,6,2022–2022
hh2150597,https://github.com/hh2150597,106970474,2022-06,12,28,6,2022–2022
faisalctpl,https://github.com/faisalctpl,107804573,2022-06,16,27,6,2022–2022
Farhan-Waseem,https://github.com/Farhan-Waseem,107925570,2022-06,12,26,6,2022–2022
ahmad-commits,https://github.com/ahmad-commits,107901299,2022-06,8,26,6,2022–2022
Asiffreelance,https://github.com/Asiffreelance,108043352,2022-06,8,25,6,2022–2022
eshashakir,https://github.com/eshashakir,106910628,2022-06,17,24,6,2022–2022
Pathan07,https://github.com/Pathan07,107301269,2022-06,13,24,6,2022–2022
mnsagacious,https://github.com/mnsagacious,107097762,2022-06,12,24,6,2022–2022
rehan663,https://github.com/rehan663,106887733,2022-06,9,23,6,2022–2022
Nouman159,https://github.com/Nouman159,110325544,2022-07,42,1749,6,2022–2022
taaaf11,https://github.com/taaaf11,109919009,2022-07,77,1238,6,2022–2022
umair-rao,https://github.com/umair-rao,109624418,2022-07,74,1075,6,2022–2022
Fakher-Zaman,https://github.com/Fakher-Zaman,108528664,2022-07,48,1074,6,2022–2022
HafizMassamTabraizKhan,https://github.com/HafizMassamTabraizKhan,109702354,2022-07,48,1032,6,2022–2022
JawwadAhmadDev,https://github.com/JawwadAhmadDev,109460336,2022-07,46,1005,6,2022–2022
zainabzahid711,https://github.com/zainabzahid711,108534854,2022-07,22,894,6,2022–2022
Shawaal-Nadeem,https://github.com/Shawaal-Nadeem,110089331,2022-07,62,842,6,2022–2022
netlessio,https://github.com/netlessio,109853277,2022-07,16,763,6,2022–2022
mustaqeemtariq,https://github.com/mustaqeemtariq,108827050,2022-07,40,669,6,2022–2022
buttafraz22,https://github.com/buttafraz22,109384539,2022-07,53,619,6,2022–2022
arqamtahir,https://github.com/arqamtahir,108735137,2022-07,8,603,6,2022–2022
AhmedBilalBhatti,https://github.com/AhmedBilalBhatti,110194946,2022-07,12,551,6,2022–2022
shaqqitech,https://github.com/shaqqitech,108994001,2022-07,99,456,6,2022–2022
Kamran-it009,https://github.com/Kamran-it009,109745004,2022-07,33,447,6,2022–2022
mukhbit0,https://github.com/mukhbit0,108761562,2022-07,14,404,6,2022–2022
SaaKho,https://github.com/SaaKho,109228868,2022-07,29,396,6,2022–2022
maham1033,https://github.com/maham1033,109579257,2022-07,66,383,6,2022–2022
samishakoor,https://github.com/samishakoor,108834339,2022-07,40,360,6,2022–2022
adan-s,https://github.com/adan-s,109542350,2022-07,19,359,6,2022–2022
Ahmed949916,https://github.com/Ahmed949916,109620776,2022-07,18,354,6,2022–2022
Holy-Morphism,https://github.com/Holy-Morphism,109443379,2022-07,18,347,6,2022–2022
Sohaib-Azhar010,https://github.com/Sohaib-Azhar010,108861782,2022-07,52,340,6,2022–2022
Aghmaz,https://github.com/Aghmaz,109515276,2022-07,52,336,6,2022–2022
codewithmoju,https://github.com/codewithmoju,109700554,2022-07,9,327,6,2022–2022
ubaidullaah,https://github.com/ubaidullaah,109977195,2022-07,54,298,6,2022–2022
Javeriach,https://github.com/Javeriach,109088965,2022-07,21,287,6,2022–2022
burakbinmunir,https://github.com/burakbinmunir,108978796,2022-07,40,286,6,2022–2022
moeen4128,https://github.com/moeen4128,109479136,2022-07,33,283,6,2022–2022
ansar062,https://github.com/ansar062,109860407,2022-07,19,279,6,2022–2022
Nida506,https://github.com/Nida506,109359002,2022-07,16,275,6,2022–2022
aliaftabk,https://github.com/aliaftabk,110173898,2022-07,28,268,6,2022–2022
zahidyasinmittha,https://github.com/zahidyasinmittha,108924162,2022-07,21,257,6,2022–2022
Muhammad-Ali75,https://github.com/Muhammad-Ali75,110159507,2022-07,20,244,6,2022–2022
